stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
94-44073,,Sampaio-Oleiros,,40.9835395812988,-8.582444190979,,,0,,,
71-11511,,San Sebastian,,43.3176727294922,-1.97670900821686,,,0,,,
94-44198,,Sanfins,,40.9241943359375,-8.53563117980957,,,0,,,
94-40105,,Santa Cita,,39.5505638122559,-8.40055179595947,,,0,,,
94-77388,,Santa Clara-Saboia,,37.4957046508789,-8.48135471343994,,,0,,,
94-46367,,Santa Comba Dao,,40.3904724121094,-8.12442207336426,,,0,,,
94-57315,,Santa Eulalia-A,,39.0060691833496,-7.25337886810303,,,0,,,
94-31112,,Santa Iria,,38.8383445739746,-9.0815544128418,,,0,,,
94-51185,,Santa Margarida,,39.4491004943848,-8.29839038848877,,,0,,,
94-32045,,Santana-Cartaxo,,39.1442527770996,-8.75917625427246,,,0,,,
94-32185,,Santarem,,39.2419166564941,-8.6752462387085,,,0,,,
94-44313,,Santiago de Riba-Ul,,40.8512802124023,-8.48960494995117,,,0,,,
94-69161,,Santo Amaro,,38.6867904663086,-9.31154727935791,,,0,,,
94-28068,,Santo Tirso,,41.3523063659668,-8.47443199157715,,,0,,,
94-69013,,Santos,,38.7062530517578,-9.15532398223877,,,0,,,
94-4051,,Sao Frutuoso,,41.258056640625,-8.55815410614014,,,0,,,
94-44255,,Sao Joao da Madeira,,40.8985595703125,-8.49530220031738,,,0,,,
94-71159,,Sao Joao das Craveiras,,38.6681938171387,-8.58564758300781,,,0,,,
94-44156,,Sao Joao de Ver,,40.9553527832031,-8.55112552642822,,,0,,,
94-69237,,Sao Joao do Estoril,,38.7010154724121,-9.38617897033691,,,0,,,
94-42093,,Sao Joao Loure,,40.6223564147949,-8.54875755310059,,,0,,,
94-62786,,Sao Mamede,,39.326042175293,-9.18111991882324,,,0,,,
94-8102,,Sao Martinho do Campo,,41.169490814209,-8.46747493743896,,,0,,,
94-63131,,Sao Martinho do Porto,,39.501953125,-9.1350269317627,,,0,,,
94-18440,,Sao Pedro da Torre,,42.0020523071289,-8.65749168395996,,,0,,,
94-69229,,Sao Pedro do Estoril,,38.6961250305176,-9.37043380737305,,,0,,,
94-4077,,Sao Romao,,41.2775192260742,-8.55453014373779,,,0,,,
94-62299,,Sapataria,,38.9689292907715,-9.19954395294189,,,0,,,
94-52803,,Sarnadas,,39.7560157775879,-7.62401008605957,,,0,,,
94-34264,,Seica-Ourem,,39.6818046569824,-8.50692367553711,,,0,,,
94-18275,,Seixas,,41.9011154174805,-8.81012916564941,,,0,,,
94-18234,,Senhora da Agonia,,41.8730506896973,-8.83668231964111,,,0,,,
94-6312,,Senhora das Neves,,41.6466407775879,-8.72043895721436,,,0,,,
94-43000,,Sernada do Vouga,,40.671817779541,-8.45157623291016,,,0,,,
94-32003,,Setil,,39.1129913330078,-8.77872562408447,,,0,,,
94-68122,,Setubal,,38.5307273864746,-8.88493919372559,,,0,,,
94-6155,,Silva,,41.5657768249512,-8.6276330947876,,,0,,,
94-38422,,Silvalde,,40.991268157959,-8.64097118377686,,,0,,,
94-44032,,Silvalde-Vouga,,40.9922485351563,-8.63389873504639,,,0,,,
94-90183,,Silves,,37.1756706237793,-8.43765640258789,,,0,,,
94-34744,,Simoes,,40.0159797668457,-8.63507556915283,,,0,,,
94-61101,,Sintra,,38.8014640808105,-9.37950325012207,,,0,,,
94-53264,,Soalheira,,40.0263900756836,-7.45425176620483,,,0,,,
94-48728,,Sobral,,40.610221862793,-7.25598001480103,,,0,,,
94-46185,,Soito,,40.4150581359863,-8.30206489562988,,,0,,,
94-40014,,Soudos-Vila Nova,,39.5422096252441,-8.47200393676758,,,0,,,
94-34801,,Soure,,40.0600128173828,-8.63773918151855,,,0,,,
94-36087,,Souselas,,40.2856407165527,-8.42592525482178,,,0,,,
94-60038,,Sta Cruz - Damaia,,38.7471466064453,-9.21399116516113,,,0,,,
94-8060,,Suzao,,41.1969909667969,-8.50144100189209,,,0,,,
94-29090,,Tadim,,41.5089645385742,-8.48307800292969,,,0,,,
94-42127,,Taipa-Requeixo,,40.6011581420898,-8.52459335327148,,,0,,,
94-6213,,Tamel,,41.6088218688965,-8.63490581512451,,,0,,,
94-51086,,Tancos,,39.4611167907715,-8.39600658416748,,,0,,,
94-35139,,Taveiro,,40.2057800292969,-8.5012674331665,,,0,,,
94-73320,,Tavira,,37.1208610534668,-7.6557822227478,,,0,,,
94-62067,,Telhal,,38.8054313659668,-9.30316352844238,,,0,,,
94-8136,,Terronhas,,41.1637725830078,-8.43795490264893,,,0,,,
94-52738,,Tojeirinha,,39.7153930664063,-7.683434009552,,,0,,,
94-40154,,Tomar,,39.5984039306641,-8.41320037841797,,,0,,,
94-56002,,Torre das Vargens,,39.3097991943359,-7.90873289108276,,,0,,,
94-62471,,Torres Vedras,,39.0934791564941,-9.25553035736084,,,0,,,
94-53678,,Tortosendo,,40.2382469177246,-7.51276683807373,,,0,,,
94-51243,,Tramagal,,39.4606513977051,-8.24842834472656,,,0,,,
94-8151,,Trancoso,,41.1612586975098,-8.41866493225098,,,0,,,
94-4010,,Travagem,,41.2286911010742,-8.55178260803223,,,0,,,
94-42135,,Travasso,,40.5941734313965,-8.51444721221924,,,0,,,
94-46136,,Trezoi,,40.3945922851563,-8.34141826629639,,,0,,,
94-4630,,Trofa,,41.3374099731445,-8.54762554168701,,,0,,,
94-11007,,Tua,,41.2073554992676,-7.41997289657593,,,0,,,
94-78006,,Tunes,,37.1634902954102,-8.25507354736328,,,0,,,
94-46045,,Vacarica,,40.3566513061523,-8.41195583343506,,,0,,,
94-39115,,Valadares,,41.0995483398438,-8.63193702697754,,,0,,,
94-63263,,Valado,,39.5847053527832,-9.01786708831787,,,0,,,
94-32284,,Vale de Figueira,,39.3137664794922,-8.63001155853271,,,0,,,
94-53397,,Vale de Prazeres,,40.1147804260254,-7.42482900619507,,,0,,,
94-32102,,Vale de Santarem,,39.1867256164551,-8.72389698028564,,,0,,,
94-38240,,Valega,,40.8348922729492,-8.60191440582275,,,0,,,
94-7005,,Valenca,,42.0249824523926,-8.63930130004883,,,0,,,
71-10600,,Valladolid-Campo Grande,,41.6421661376953,-4.72697401046753,,,0,,,
94-8086,,Valongo,,41.1880264282227,-8.48719501495361,,,0,,,
94-42291,,Valongo Vouga,,40.6241645812988,-8.45005321502686,,,0,,,
94-11148,,Vargelas,,41.1434288024902,-7.31547117233276,,,0,,,
94-68049,,Venda do Alcaide,,38.6100120544434,-8.89137363433838,,,0,,,
94-72009,,Vendas Novas,,38.679557800293,-8.45469665527344,,,0,,,
94-34553,,Vermoil,,39.8550643920898,-8.65492820739746,,,0,,,
94-65086,,Verride,,40.1397323608398,-8.70376873016357,,,0,,,
94-11197,,Vesuvio,,41.1414527893066,-7.26157903671265,,,0,,,
94-18002,,Viana do Castelo,,41.6960296630859,-8.83040714263916,,,0,,,
71-22308,,Vigo-Guixar,,42.2394905090332,-8.7118034362793,,,0,,,
94-44206,,Vila da Feira,,40.9187927246094,-8.52662372589111,,,0,,,
94-28134,,Vila das Aves,,41.3596496582031,-8.401930809021,,,0,,,
94-49114,,Vila Fernando,,40.4981155395508,-7.15217876434326,,,0,,,
94-48546,,Vila Franca das Naves,,40.7269477844238,-7.25617790222168,,,0,,,
94-31278,,Vila Franca de Xira,,38.9547004699707,-8.98648643493652,,,0,,,
94-49072,,Vila Garcia,,40.5059280395508,-7.18490409851074,,,0,,,
94-8433,,Vila Mea,,41.2458457946777,-8.18461036682129,,,0,,,
94-74278,,Vila Nova da Baronia,,38.294490814209,-8.03543281555176,,,0,,,
94-31377,,Vila Nova da Rainha,,39.036205291748,-8.92869567871094,,,0,,,
94-34868,,Vila Nova de Ancos,,40.1135864257813,-8.63930225372314,,,0,,,
94-18341,,Vila Nova de Cerveira,,41.9462623596191,-8.74342823028564,,,0,,,
94-39164,,Vila Nova de Gaia-Devesas,,41.1300430297852,-8.6202278137207,,,0,,,
94-35105,,Vila Pouca do Campo,,40.192943572998,-8.52630519866943,,,0,,,
94-73569,,Vila Real de Santo Antonio,,37.199836730957,-7.42158794403076,,,0,,,
94-52647,,Vila Velha de Rodao,,39.655029296875,-7.67290210723877,,,0,,,
94-49460,,Vilar Formoso,,40.6061744689941,-6.82911396026611,,,0,,,
94-36053,,Vilela-Fornos,,40.2625350952148,-8.44158840179443,,,0,,,
94-33043,,Virtudes,,39.0858421325684,-8.82994842529297,,,0,,,
71-11208,,Vitoria,,42.8415145874023,-2.67261099815369,,,0,,,
94-28233,,Vizela,,41.3811340332031,-8.31340026855469,,,0,,,
94-62331,,Zibreira,,39.0065650939941,-9.18311786651611,,,0,,,
